년도,자치구,점포수,연도별_평균_상권_매출금액,연도별_주중_평균_상권_매출금액,연도별_주말_평균_상권_매출금액,연도별_월요일_평균_상권_매출금액,연도별_화요일_평균_상권_매출금액,연도별_수요일_평균_상권_매출금액,연도별_목요일_평균_상권_매출금액,연도별_금요일_평균_상권_매출금액,연도별_토요일_평균_상권_매출금액,연도별_일요일_평균_상권_매출금액,연도별_00_06_시간대_평균_상권_매출금액,연도별_06_11_시간대_평균_상권_매출금액,연도별_11_14_시간대_평균_상권_매출금액,연도별_14_17_시간대_평균_상권_매출금액,연도별_17_21_시간대_평균_상권_매출금액,연도별_21_24_시간대_평균_상권_매출금액,연도별_남성_평균_상권_매출금액,연도별_여성_평균_상권_매출금액,연도별_10대_평균_상권_매출금액,연도별_20대_평균_상권_매출금액,연도별_30대_평균_상권_매출금액,연도별_40대_평균_상권_매출금액,연도별_50대_평균_상권_매출금액,연도별_60대이상_평균_상권_매출금액
2017,동대문구,35593,85831370.27349432,78970666.173743,80089392.44203165,74498932.90491869,74232351.6541018,76340254.91770518,73733472.96801484,72860919.74402282,79968427.42428228,61659453.32472611,57927097.95458491,0.0,69215801.74096715,79097593.2235761,65991188.041403845,68465390.5719415,73595208.1066792,76051815.56438796,0.0,49755835.00234986,62298544.91192554,72139126.64050074,74425836.57877222,82374817.47573307
2017,동작구,31019,44401728.2371314,44159217.1735458,43573426.08557211,42578253.132420674,43764809.64972669,42059560.47537488,42578516.13601494,43512896.59566534,43979477.66922459,40521499.84995909,0.0,0.0,36728813.45917017,39989799.52939522,43239560.67196734,48741224.41837806,42251585.50684015,39470110.658448845,24172761.82446632,31869401.252659958,40361289.83888274,43263550.477108486,44482443.47625282,46941494.83100887
2017,마포구,60361,81763186.72372532,82879378.7953926,84653398.56849633,69924888.61745703,87533089.74849127,71634644.10033903,81328826.47517452,74917577.10813676,75190560.97408757,76160936.93597218,75532736.3389807,65357293.534917526,56334364.812732115,61722604.86974376,76860714.03700382,87080812.72294821,77113926.92493933,69029754.49840762,31805652.289919116,53070684.13060942,69455784.01723453,76543353.47818658,74793139.28865245,82135843.13752149
2017,서대문구,29390,51976449.053635605,49806892.140114516,53327317.66984485,45623789.90926573,47000082.58589239,48381374.37301778,45367500.72879316,51667573.924304694,52719897.77344056,48241206.02201704,0.0,0.0,0.0,44582287.892408095,48350125.23968639,54378015.72891786,51582311.57839843,42229621.97324407,21090455.96784638,31581105.013055302,42266992.42346608,48547600.04967016,50960978.84454321,55050663.755151205
2017,서초구,54772,79838676.062412,79629640.75516549,73261948.34306903,69981816.07573296,80521799.66685289,74180556.28635134,73252336.61324008,80111845.21021263,71710971.5638477,66339962.24426423,84798264.64088312,0.0,56262092.54522304,67791791.14312455,77694058.4599199,105455392.71393324,70687645.2631439,66854243.00184691,0.0,45957709.96064686,68941666.70846206,68287277.18478416,72817717.914833,83822255.7026573
2017,성동구,25314,80824865.96090911,81398988.76921712,55705429.38841106,58160822.67556746,58222865.58309992,58639915.99743933,60509055.36051264,72415748.846339,52602465.007790655,53668190.959043056,48620011.56274723,52738399.616804324,66836199.68512131,69036612.53152971,58101574.68282213,58314381.34252931,59787524.8761774,62487930.451447815,19879986.798949294,32559854.2484719,42026442.22463463,59456133.07216013,63368020.56504283,59142548.17592954
2017,성북구,29581,75299475.9504774,69751810.74173655,67092678.964525834,69331936.35912068,62492185.38842324,58040884.672344565,59597606.291778065,61320620.25468669,67347534.64893389,0.0,49028597.39975009,54564034.01970358,61518854.891057625,0.0,60312984.84956718,63707673.40287728,71629847.46460587,57782583.76030834,27519688.90121198,40868351.20387603,54742494.3065753,68640537.18980941,65538035.429362826,64540555.22291806
2017,송파구,50787,87886517.53499816,90208461.91907549,0.0,69994647.80849956,86475154.75564946,79925523.6454066,82748026.35654603,82560961.45939024,0.0,65548660.222189836,0.0,0.0,63192494.56634629,72482427.6882362,76248324.23434906,82866463.79646467,76342636.50159325,73031263.10760748,30146318.1213202,49049171.475587614,60923869.50360975,80000400.46630202,77754521.37684529,83253106.49087602
2017,양천구,27081,68121152.04357764,68682583.2795459,51697556.49123969,57199246.20969439,52417043.62237383,51374984.18903443,53523878.68805978,62177748.237854324,48323286.30703025,0.0,47545138.17903454,0.0,52661004.63342466,56308048.64031145,48893146.619026005,50573566.65445015,64143749.74532743,50952707.79330383,0.0,38682549.41569164,51561990.751223326,59163826.76526131,48110448.27940479,53319271.45923904
2017,영등포구,45696,85150847.14620022,85657496.64216883,74142394.4207129,82087874.88986245,85178917.95437655,78440991.5743696,75554479.12294236,75775152.64590657,74444681.85767606,66802524.59650809,0.0,0.0,67458946.40500116,80285917.92205846,85387524.18461989,84071507.47318003,72796815.65243392,70159151.02832605,0.0,49354229.33595675,62097175.31549254,75901629.66896369,76275699.42198616,73584252.62114088
